"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated"
2021,2,"26","000",0,0.183421050418115,0.17338511052281,0.193901629787721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.132995456847114,0.257308876975114,NA,"2021-02-24 16:59:00"
2021,2,"27","000",0,0.128909162803495,0.12258213698361,0.135512318990316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0988945672976882,0.242402616747503,NA,"2021-02-24 16:59:00"
2021,2,"28","000",0,0.220597694101544,0.207126372191513,0.234685840187764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.158313174698265,0.378915277806621,NA,"2021-02-24 16:59:00"
2021,2,"29","000",0,0.194580951095399,0.180199607940395,0.209816289493201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.142339046171298,0.305193328125987,NA,"2021-02-24 16:59:00"
2021,2,"30","000",0,0.140632776086966,0.127910888972405,0.154395957516555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.112897865037725,0.271699564720387,NA,"2021-02-24 16:59:00"
2021,2,"31","000",0,0.137945870914641,0.129690816427293,0.146637841928313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.103409036511663,0.235494774643454,NA,"2021-02-24 16:59:00"
2021,2,"32","000",0,0.191038240026761,0.172245346366751,0.211357991033097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.157737323750031,0.253249117428385,NA,"2021-02-24 16:59:00"
2021,2,"33","000",0,0.128447552659266,0.116092923844924,0.141905883011013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.114983919979712,0.18527082951421,NA,"2021-02-24 16:59:00"
2021,2,"34","000",0,0.155332913133934,0.135646418079798,0.17729049457703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.118133257260529,0.251680739836018,NA,"2021-02-24 16:59:00"
2021,2,"35","000",0,0.202540775455265,0.189354040105743,0.216400695930085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0936981159750883,0.312621440302535,NA,"2021-02-24 16:59:00"
2021,2,"36","000",0,0.162527553114421,0.155513144625058,0.169794732896554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.126343859296174,0.293190086289083,NA,"2021-02-24 16:59:00"
2021,2,"37","000",0,0.179892156132512,0.166689554519117,0.193897147713055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.135544912493396,0.312407050667416,NA,"2021-02-24 16:59:00"
2021,2,"38","000",0,0.136331147591343,0.124469205268869,0.149130984427685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.121006089229565,0.338683052896412,NA,"2021-02-24 16:59:00"
2021,2,"39","000",0,0.177696634664995,0.167222243937462,0.188678468311299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.11753419284229,0.251606902731446,NA,"2021-02-24 16:59:00"
2021,2,"40","000",0,0.208568732580086,0.194357963569808,0.223530254616321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.17055788266455,0.334357468557158,NA,"2021-02-24 16:59:00"
2021,2,"41","000",0,0.181901580742824,0.169045877670652,0.195504920964348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.14658138813691,0.26010731599004,NA,"2021-02-24 16:59:00"
2021,2,"42","000",0,0.175900992199402,0.162749697667054,0.189873996226321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.128593655430383,0.235507982833981,NA,"2021-02-24 16:59:00"
2021,2,"44","000",0,0.165095834079563,0.150998545126596,0.180229858188431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.121239541467306,0.194916601653805,NA,"2021-02-24 16:59:00"
2021,2,"45","000",0,0.178199612209896,0.16770385488056,0.189202921566124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.143976376854965,0.306878127410807,NA,"2021-02-24 16:59:00"
